"","event","latitude","longitude","raw_intensity_measure","intensity_classification","f_cluster_2","f_cluster_3","f_cluster_5","f_cluster_16","f_cluster_19","f_cluster_21","f_cluster_5_rating","f_cluster_19_rating"
"3461","fire",35.4664,-115.7017,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3462","fire",33.714459,-114.530267,0.1,1,1,1,1,15,16,17,1.2753120665742,1.2
"3463","fire",33.617,-117.20139,10,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3464","fire",33.69292,-117.23006,1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3465","fire",33.70353,-117.23133,3.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3466","fire",33.2319,-117.1875,0.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3467","fire",33.4517,-117.21152,2,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3468","fire",33.62264,-117.232479,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3469","fire",33.577,-116.69,6.4,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3470","fire",33.42442,-116.673291,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3471","fire",33.425878,-116.674096,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3472","fire",33.55561,-116.67589,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3473","fire",32.6001,-116.68282,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3474","fire",32.571848,-116.677358,0.4,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3475","fire",32.6283,-116.686,1.9,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3476","fire",33.57873,-116.68536,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3477","fire",33.56797,-116.69381,0.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3478","fire",34.03322,-116.59158,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3479","fire",34.02983,-116.58986,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3480","fire",34.02978,-117.50118,1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3481","fire",34.03502,-116.108,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3482","fire",32.633184,-116.11318,4.3,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3483","fire",32.6633,-116.1064,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3484","fire",32.6328,-116.1125,0.3,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3485","fire",32.6333,-116.1125,5.6,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3486","fire",32.67737,-116.17738,4,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3487","fire",32.6219,-116.2158,26,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3488","fire",32.650226,-116.116486,2.2,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3489","fire",32.607709,-116.242944,3910,5,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3490","fire",32.61721,-116.24114,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3491","fire",32.6612,-116.2305,29.9,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3492","fire",32.636191,-116.127688,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3493","fire",32.64785,-116.10511,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3494","fire",32.63755,-116.11279,0.2,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3495","fire",32.794392,-116.25264,1.3,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3496","fire",36.2872,-117.9844,1,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3497","fire",36.19406,-117.97933,0.1,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3498","fire",36.2942,-117.9989,0.3,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3499","fire",36.2525,-117.9667,0.1,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3500","fire",36.2742,-118.0211,0.1,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3501","fire",36.2103,-118.353,0.5,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3502","fire",36.5065,-118.1017,1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3503","fire",36.33708,-118.020685,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3504","fire",35.87011,-117.88189,0.3,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3505","fire",35.8386,-118.3989,102,3,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3506","fire",35.96,-118.4311,6,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3507","fire",35.8181,-118.1869,20,2,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3508","fire",35.8936,-118.5211,14,2,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3509","fire",35.8503,-118.5786,0.3,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3510","fire",35.83,-118.3928,9.3,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3511","fire",35.9392,-118.265,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3512","fire",35.92,-118.5208,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3513","fire",35.8386,-118.3355,7.6,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3514","fire",35.8967,-118.1594,0.2,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3515","fire",35.8808,-118.4497,0.2,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3516","fire",35.8686,-118.2744,2.4,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3517","fire",35.0806,-118.4233,3128,5,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3518","fire",35.0597,-117.01398,1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3519","fire",35.0753,-117.2142,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3520","fire",35.0822,-119.4036,0.3,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3521","fire",35.06,-119.4067,0.2,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3522","fire",35.04336,-116.39769,1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3523","fire",35.0242,-119.0219,629,4,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3524","fire",35.0294,-119.3669,1,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3525","fire",35.0117,-119.4847,3.7,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3526","fire",35.0397,-119.6008,1995.4,5,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3527","fire",34.9747,-114.7917,0.1,1,1,1,1,14,15,16,1.2753120665742,1.16037735849057
"3528","fire",33.54769,-114.86418,0.1,1,1,1,1,15,16,17,1.2753120665742,1.2
"3529","fire",33.52513,-114.76957,0.1,1,1,1,1,15,16,17,1.2753120665742,1.2
"3530","fire",33.49294,-114.74061,0.1,1,1,1,1,15,16,17,1.2753120665742,1.2
"3531","fire",33.559367,-114.709479,1,1,1,1,1,15,16,17,1.2753120665742,1.2
"3532","fire",33.5156,-114.5664,0,1,1,1,1,15,16,17,1.2753120665742,1.2
"3533","fire",33.5553,-114.5264,0.3,1,1,1,1,15,16,17,1.2753120665742,1.2
"3534","fire",34.49833,-118.26133,0.1,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3535","fire",34.48933,-118.36264,345,4,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3536","fire",34.5045,-118.2195,12,2,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3537","fire",34.5169,-117.0525,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3538","fire",34.4985,-118.3823,0.1,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3539","fire",34.488033,-118.2866,0.1,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3540","fire",34.4876,-118.3877,0.1,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3541","fire",36.0853,-117.9953,5.3,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3542","fire",36.14822,-117.97472,9.7,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3543","fire",35.9983,-117.9383,0.1,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3544","fire",36.06,-117.9628,0,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3545","fire",35.9992,-118.3394,0.3,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"3546","fire",36.0511,-118.1322,0.1,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3547","fire",37.8119,-118.5486,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"3548","fire",37.6119,-118.392897,0.3,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"3549","fire",37.9247,-118.57353,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"3550","fire",37.524503,-118.3591,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"3551","fire",37.6386,-118.3975,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"3552","fire",33.57942,-116.46744,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3553","fire",33.1444,-116.5267,177.3,3,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3554","fire",32.5969,-116.4558,10,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3555","fire",33.1275,-116.52,110,3,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3556","fire",32.6194,-116.5214,827,4,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3557","fire",33.56664,-116.45642,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3558","fire",33.54214,-116.45775,0.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3559","fire",33.30122,-116.524639,14100,5,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3560","fire",33.57116,-116.49657,8.2,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3561","fire",33.06511,-116.50461,2134.2,5,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3562","fire",33.176953,-116.457205,11669,5,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3563","fire",33.021051,-116.51048,519,4,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3564","fire",33.127028,-116.498985,10632,5,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3565","fire",33.04994,-116.52275,5.6,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3566","fire",33.5783,-116.47567,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3567","fire",33.07422,-116.482527,5321,5,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3568","fire",33.046048,-116.519705,5,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3569","fire",33.04849,-116.520841,1271,5,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3570","fire",33.118631,-116.527044,2781,5,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3571","fire",33.21,-116.525,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3572","fire",33.21,-116.525,4,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3573","fire",33.414,-116.517,2,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3574","fire",32.61806,-116.49607,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3575","fire",33.549878,-116.475472,0.4,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3576","fire",35.2128,-119.4003,0.1,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3577","fire",34.48055,-117.5886,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3578","fire",34.484714,-118.393586,11,2,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3579","fire",34.483945,-116.828455,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3580","fire",34.47894,-118.29836,1.4,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3581","fire",34.46581,-118.33764,0.1,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3582","fire",34.47958,-118.29689,0.5,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3583","fire",34.48113,-117.12949,0.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3584","fire",34.46122,-117.05792,36.5,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3585","fire",34.48,-118.294,0.1,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3586","fire",34.451211,-118.255644,0.3,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3587","fire",34.475,-118.677,22,2,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3588","fire",34.476,-118.3041,0.1,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3589","fire",34.4733,-117.0828,2.6,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3590","fire",34.468918,-118.683887,8.3,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3591","fire",35.3056,-115.4633,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3592","fire",35.26643,-116.06887,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3593","fire",35.23019,-115.50606,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3594","fire",35.2275,-115.3531,0.1,1,1,1,1,14,15,16,1.2753120665742,1.16037735849057
"3595","fire",35.241,-115.49456,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3596","fire",35.2892,-115.1919,193,3,1,1,1,14,15,16,1.2753120665742,1.16037735849057
"3597","fire",35.3008,-116.1855,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3598","fire",35.37358,-115.88992,0.3,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3599","fire",35.31399,-118.0639,2,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3600","fire",35.33894,-115.95928,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3601","fire",35.3731,-115.7311,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3602","fire",35.3419,-118.2383,12018,5,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3603","fire",35.3481,-116.083,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3604","fire",35.311712,-118.058399,0.1,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3605","fire",35.37278,-115.89306,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3606","fire",35.3175,-115.9928,0,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3607","fire",35.3622,-119.8189,1,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3608","fire",35.3003,-119.9061,29,2,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3609","fire",35.3236,-119.6864,0.2,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3610","fire",35.3106,-119.2625,69,2,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3611","fire",35.3681,-119.5033,2.5,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3612","fire",35.3436,-119.6394,138.6,3,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3613","fire",35.3061,-118.5394,810,4,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3614","fire",35.3483,-118.5747,0.1,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3615","fire",35.3661,-118.5575,8,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"3616","fire",34.5453,-118.2814,13918,5,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3617","fire",34.5533,-117.2883,5,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3618","fire",34.5392,-117.0908,97.5,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3619","fire",34.5508,-117.0833,7,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3620","fire",34.55694,-117.27906,1.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3621","fire",34.5667,-118.2725,0.1,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3622","fire",34.6158,-117.2178,1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3623","fire",34.63531,-117.16125,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3624","fire",35.4129,-115.38005,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3625","fire",35.4586,-115.2658,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3626","fire",35.5028,-115.4356,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3627","fire",35.47335,-115.4486,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3628","fire",35.4625,-115.2722,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3629","fire",35.47353,-115.44156,0.1,1,1,1,1,14,15,19,1.2753120665742,1.16037735849057
"3630","fire",34.377,-118.5892,9.6,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"3631","fire",34.4025,-117.218,124,3,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3632","fire",34.4011,-117.9842,23,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3633","fire",32.915,-114.4847,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3634","fire",32.8653,-114.4794,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3635","fire",32.8853,-114.4861,48,2,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3636","fire",32.9122,-114.4914,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3637","fire",32.8442,-114.4842,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3638","fire",32.8578,-114.4767,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3639","fire",32.8578,-114.4764,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3640","fire",32.8597,-114.475,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3641","fire",32.8669,-114.4722,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3642","fire",32.9122,-114.4856,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3643","fire",32.8631,-114.4722,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3644","fire",32.8853,-114.4861,47.9,2,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3645","fire",34.60749,-117.26032,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3646","fire",34.595,-117.085,0.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3647","fire",34.6083,-117.2578,1.5,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3648","fire",34.6008,-117.1714,5,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3649","fire",34.605,-117.2505,2,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3650","fire",34.5975,-117.4889,15,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3651","fire",34.60922,-117.07381,46.4,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3652","fire",34.6008,-117.0942,33.1,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3653","fire",34.59664,-117.15194,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3654","fire",34.597328,-117.118819,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3655","fire",34.07636,-116.52058,10,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3656","fire",34.0515,-116.57394,0.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3657","fire",34.085517,-116.550103,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3658","fire",34.05417,-116.58525,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3659","fire",34.20619,-116.51011,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3660","fire",34.04413,-116.5834,0.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3661","fire",34.085086,-116.537317,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3662","fire",34.157,-116.902,31266.9,5,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3663","fire",33.45267,-116.73994,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3664","fire",32.6781,-116.7061,5.6,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3665","fire",33.3656,-116.7442,1.5,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3666","fire",33.3642,-116.708,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3667","fire",33.5597,-116.72,35,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3668","fire",33.3646,-116.7065,40,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3669","fire",33.399853,-116.734946,1999.9,5,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3670","fire",33.550747,-116.711461,0.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3671","fire",33.56808,-116.7355,160,3,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3672","fire",32.6136,-116.7128,30,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3673","fire",32.62125,-116.74544,0.3,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3674","fire",32.6169,-116.7272,0.5,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3675","fire",33.589773,-116.709055,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3676","fire",32.619,-116.728,6,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"3677","fire",33.551,-116.711,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3678","fire",33.73586,-117.33419,32,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3679","fire",33.76506,-117.42575,4.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3680","fire",33.70164,-117.31125,2,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3681","fire",33.78092,-117.42339,25,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3682","fire",33.78022,-117.42078,15.6,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3683","fire",33.780625,-117.32725,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3684","fire",33.72808,-117.32572,1.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3685","fire",33.782964,-117.31339,1.5,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3686","fire",33.71997,-117.35053,3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3687","fire",33.75065,-117.31043,2.2,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3688","fire",33.73375,-117.415,25,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3689","fire",33.778944,-117.416889,16,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3690","fire",33.773089,-117.313629,0.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3691","fire",33.781112,-117.420142,7.2,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3692","fire",33.78245,-117.420183,0.5,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3693","fire",33.80786,-116.94383,8,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3694","fire",33.78636,-117.42289,6,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3695","fire",33.7958,-117.1319,0.5,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3696","fire",33.80144,-117.27064,5,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3697","fire",33.79878,-117.07447,2,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3698","fire",33.79169,-116.49619,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3699","fire",33.78497,-117.12914,7.8,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3700","fire",33.7836,-117.4135,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"3701","fire",33.6733,-115.5878,0.3,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3702","fire",33.7028,-115.4492,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3703","fire",33.6983,-115.2967,0.2,1,1,1,1,15,16,17,1.2753120665742,1.2
"3704","fire",33.69681,-115.47943,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3705","fire",33.6178,-115.133,0.1,1,1,1,1,15,16,17,1.2753120665742,1.2
"3706","fire",33.67697,-115.56532,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3707","fire",33.68131,-115.239203,0.1,1,1,1,1,15,16,17,1.2753120665742,1.2
"3708","fire",33.67341,-115.58689,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"3709","fire",33.66061,-115.16847,0.1,1,1,1,1,15,16,17,1.2753120665742,1.2
"3710","fire",33.62794,-115.06463,0.1,1,1,1,1,15,16,17,1.2753120665742,1.2
"3711","fire",33.67486,-115.57378,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
